Date,Price,Quatity Sold
Dec 05 2015 01: +0,0.583,3101
Dec 06 2015 01: +0,0.587,2895
Dec 07 2015 01: +0,0.618,3248
Dec 08 2015 01: +0,0.671,3084
Dec 09 2015 01: +0,0.641,3093
Dec 10 2015 01: +0,0.665,2836
Dec 11 2015 01: +0,0.685,3210
Dec 12 2015 01: +0,0.743,3151
Dec 13 2015 01: +0,0.747,2688
Dec 14 2015 01: +0,0.737,2182
Dec 15 2015 01: +0,0.706,2071
Dec 16 2015 01: +0,0.716,2618
Dec 17 2015 01: +0,0.69,1850
Dec 18 2015 01: +0,0.741,2196
Dec 19 2015 01: +0,0.729,2262
Dec 20 2015 01: +0,0.699,2013
Dec 21 2015 01: +0,0.684,1922
Dec 22 2015 01: +0,0.617,2301
Dec 23 2015 01: +0,0.578,3099
Dec 24 2015 01: +0,0.591,3155
Dec 25 2015 01: +0,0.641,2844
