Date,Price,Quatity Sold
Oct 20 2015 01: +0,0.055,126894
Oct 21 2015 01: +0,0.048,142264
Oct 22 2015 01: +0,0.05,106903
Oct 23 2015 01: +0,0.043,137515
Oct 24 2015 01: +0,0.041,138892
Oct 25 2015 01: +0,0.036,138426
Oct 26 2015 01: +0,0.038,114789
Oct 27 2015 01: +0,0.038,106189
Oct 28 2015 01: +0,0.036,124667
Oct 29 2015 01: +0,0.033,105928
Oct 30 2015 01: +0,0.031,128875
Oct 31 2015 01: +0,0.031,137688
Nov 01 2015 01: +0,0.03,165980
Nov 02 2015 01: +0,0.03,132371
Nov 03 2015 01: +0,0.03,109899
Nov 04 2015 01: +0,0.03,110469
Nov 05 2015 01: +0,0.031,110151
Nov 06 2015 01: +0,0.03,105689
Nov 07 2015 01: +0,0.03,114474
Nov 08 2015 01: +0,0.03,115485
Nov 09 2015 01: +0,0.03,96219
Nov 10 2015 01: +0,0.03,89841
Nov 11 2015 01: +0,0.03,86768
Nov 12 2015 01: +0,0.03,88634
Nov 13 2015 01: +0,0.03,99776
Nov 14 2015 01: +0,0.03,119178
Nov 15 2015 01: +0,0.03,113365
Nov 16 2015 01: +0,0.035,348543
Nov 17 2015 01: +0,0.052,214548
Nov 18 2015 01: +0,0.049,172810
Nov 19 2015 01: +0,0.046,146932
Nov 20 2015 01: +0,0.049,156471
Nov 21 2015 01: +0,0.05,169958
Nov 22 2015 01: +0,0.045,170298
Nov 23 2015 01: +0,0.041,145180
Nov 24 2015 01: +0,0.044,144889
Nov 25 2015 01: +0,0.044,137128
Nov 26 2015 01: +0,0.038,172614
Nov 27 2015 01: +0,0.034,183140
Nov 28 2015 01: +0,0.033,196245
Nov 29 2015 01: +0,0.031,156973
Nov 30 2015 01: +0,0.035,138819
Dec 01 2015 01: +0,0.033,139336
Dec 02 2015 01: +0,0.034,142110
Dec 03 2015 01: +0,0.034,146494
Dec 04 2015 01: +0,0.035,151274
Dec 05 2015 01: +0,0.033,166214
Dec 06 2015 01: +0,0.033,162404
Dec 07 2015 01: +0,0.034,139339
Dec 08 2015 01: +0,0.034,135426
Dec 09 2015 01: +0,0.051,598054
Dec 10 2015 01: +0,0.068,240470
Dec 11 2015 01: +0,0.066,172025
Dec 12 2015 01: +0,0.063,167054
Dec 13 2015 01: +0,0.057,141287
Dec 14 2015 01: +0,0.062,129755
Dec 15 2015 01: +0,0.068,130750
Dec 16 2015 01: +0,0.067,106375
Dec 17 2015 01: +0,0.066,85014
Dec 18 2015 01: +0,0.062,78032
Dec 19 2015 01: +0,0.062,87762
